OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
2134579,LOP240718001038,7615 HOLLY ST,HOLLY ST,945A,AMBULANCE REQUESTED,1721330134000,"[-122.1811144, 37.7607058]",6075725,2103815,C,30X,CCD6,07/18/24  7:15:34 PM,1721330158000,30,5,3
2134580,LOP240718001040,27TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,SECCK,SECURITY CHECK,1721330293000,"[-122.2679247, 37.816185]",6051016,2124475,C,08X,CCD3,07/18/24  7:18:13 PM,1721331980000,8,2,1
2134581,LOP240718001039,9225 HILLSIDE ST,HILLSIDE ST,23103,RECKLESS DRIVING,1721330291000,"[-122.1626689, 37.7533891]",6081009,2101056,C,35X,CCD7,07/18/24  7:18:11 PM,1721330600000,35,5,3
2134582,LOP240718001041,EB I580&WEST ST,I580&WEST ST,929,FIRE,1721330461000,"[-122.2722869, 37.825151]",6049818,2127763,C,06X,CCD3,07/18/24  7:21:01 PM,1721330461000,6,1,1
2134583,LOP240718001042,EB 12TH ONRP ST&CASTRO ST,12TH ONRP ST&CASTRO ST,929,FIRE,1721330538000,"[-122.2780274, 37.8053041]",6048023,2120569,C,03Y,CCD3,07/18/24  7:22:18 PM,1721330539000,3,1,1
2134584,LOP240718001043,12TH ST&CASTRO ST,ST&CASTRO ST,929,FIRE,1721330563000,"[-122.2780274, 37.8053041]",6048023,2120569,C,03Y,CCD3,07/18/24  7:22:43 PM,1721330563000,3,1,1
2134585,LOP240718001044,73RD AV&HAMILTON ST,AV&HAMILTON ST,HAZ,HAZARDOUS SITUATION/,1721330582000,"[-122.1907876, 37.7568812]",6072904,2102473,C,26Y,CCD7,07/18/24  7:23:02 PM,1721339221000,26,4,3
2134586,LOP240718001047,5240 TELEGRAPH AV,TELEGRAPH AV,415C,415 UNKNOWN,1721330676000,"[-122.2620997, 37.8383097]",6052850,2132498,C,12Y,CCD1,07/18/24  7:24:36 PM,1721330744000,12,2,1
2134587,LOP240718001048,CASTRO ST&WB I980,ST&WB I980,929,FIRE,1721330680000,"[-122.2802078, 37.8015245]",6047367,2119205,C,02X,CCD3,07/18/24  7:24:40 PM,1721330680000,2,1,1
2134588,LOP240718001049,EB 12TH ONRP ST&CASTRO ST,12TH ONRP ST&CASTRO ST,929,FIRE,1721330731000,"[-122.2780274, 37.8053041]",6048023,2120569,C,03Y,CCD3,07/18/24  7:25:31 PM,1721330891000,3,1,1
2134589,LOP240718001050,1150 CLAY ST,CLAY ST,929,FIRE,1721330763000,"[-122.2746166, 37.8035371]",6048996,2119907,C,03Y,CCD3,07/18/24  7:26:03 PM,1721330763000,3,1,1
2134590,LOP240718001051,7TH ST&SB I880,ST&SB I880,929,FIRE,1721330797000,"[-122.3048745, 37.8079837]",6040287,2121693,C,02Y,CCD3,07/18/24  7:26:37 PM,1721330797000,2,1,1
2134591,LOP240718001052,5614 SHATTUCK AV,SHATTUCK AV,945A,AMBULANCE REQUESTED,1721330831000,"[-122.2646102, 37.8414887]",6052147,2133669,C,11X,CCD1,07/18/24  7:27:11 PM,1721330831000,11,2,1
2134592,LOP240718001053,12TH ST&CASTRO ST,ST&CASTRO ST,929,FIRE,1721330892000,"[-122.2780274, 37.8053041]",6048023,2120569,C,03Y,CCD3,07/18/24  7:28:12 PM,1721330892000,3,1,1
2134593,LOP240718001054,115 MONTE CRESTA AV,MONTE CRESTA AV,949,SUSPICIOUS VEHICLE,1721330915000,"[-122.2499328, 37.8245206]",6056269,2127412,P,09X,CCD1,07/18/24  7:28:35 PM,1721330944000,9,2,1
2134594,LOP240718001055,100 HEGENBERGER RD,HEGENBERGER RD,SECCK,SECURITY CHECK,1721330934000,"[-122.2001386, 37.7296467]",6070021,2092607,C,31Y,CCD7,07/18/24  7:28:54 PM,1721334597000,31,5,3
2134595,LOP240718001056,3000 E 9TH ST,E 9TH ST,945A,AMBULANCE REQUESTED,1721330998000,"[-122.2327441, 37.77531]",6060901,2109404,C,20X,CCD5,07/18/24  7:29:58 PM,1721330999000,20,3,2
2134596,LOP240718001058,44TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,459AU,AUTO BURGLARY,1721331018000,"[-122.2636124, 37.8322964]",6052372,2130317,C,12X,CCD1,07/18/24  7:30:18 PM,1721332951000,12,2,1
2134597,LOP240718001057,426 17TH ST,17TH ST,933R,ALARM-RINGER,1721331005000,"[-122.2691444, 37.8064869]",6050597,2120951,P,04X,CCD3,07/18/24  7:30:05 PM,1721331036000,4,1,1
2134598,LOP240718001030,1900 MOUNTAIN BLVD,MOUNTAIN BLVD,SECCK,SECURITY CHECK,1721329598000,"[-122.2108892, 37.8294799]",6067577,2129009,C,13Z,CCD4,07/18/24  7:06:38 PM,1721331065000,13,2,1
2134599,LOP240718001060,9920 EMPIRE RD,EMPIRE RD,415C,415 UNKNOWN,1721331225000,"[-122.1890963, 37.7290557]",6073210,2092334,C,31Y,CCD7,07/18/24  7:33:45 PM,1721331225000,31,5,3
2134600,LOP240718001061,357 34TH ST,34TH ST,243E,BATTERY ON CO-HABITA,1721331244000,"[-122.2621189, 37.8220511]",6052733,2126579,C,08X,CCD3,07/18/24  7:34:04 PM,1721336161000,8,2,1
2134601,LOP240718001063,HIGH ST&HOWARD ST,ST&HOWARD ST,FNDGUN,FOUND GUN,1721331391000,"[-122.2220947, 37.7668988]",6063922,2106285,C,23X,CCD5,07/18/24  7:36:31 PM,1721334893000,23,4,2
2134602,LOP240718001062,77TH AV&HOLLY ST,AV&HOLLY ST,SPEC,SPECIAL ASSIGNMENT,1721331367000,"[-122.1806135, 37.7602789]",6075867,2103657,A,30X,CCD6,07/18/24  7:36:07 PM,1721331373000,30,5,3
2134603,LOP240718001064,1 BAY BRIDGE,BAY BRIDGE,ASSIST,ASSIST,1721331472000,"[-122.3095964, 37.8245819]",6039040,2127762,C,07X,CCD3,07/18/24  7:37:52 PM,1721331473000,7,1,1
2134604,LOP240718001065,6TH ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,955A,VICIOUS ANIMAL,1721331598000,"[-122.2794124, 37.8006905]",6047591,2118897,P,03Y,CCD3,07/18/24  7:39:58 PM,1721331602000,3,1,1
2134605,LOP240718001066,7101 EDGEWATER DR,EDGEWATER DR,R10851,RECOVERED STOLEN VEH,1721331599000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,07/18/24  7:39:59 PM,1721331629000,31,5,3
2134606,LOP240718001067,1615 E 32ND ST,E 32ND ST,415C,415 UNKNOWN,1721331654000,"[-122.2284639, 37.7995722]",6062301,2118214,C,18Y,CCD5,07/18/24  7:40:54 PM,1721336395000,18,3,2
